Date,hfck,sbic,scbk,cic,imh,bkg,ncba,eqty,kcb,ctum,coop,brit,absa,Share_Price
2019-08-20,3.76,98.5,196.5,3.21,50.0,28.0,28.05,38.15,39.85,32.0,11.85,6.92,10.65,3.76
2019-08-21,3.76,97.5,197.25,3.35,50.0,28.0,28.0,38.2,39.9,31.65,11.85,6.9,10.65,3.76
2019-08-22,3.69,98.0,194.5,3.18,49.0,28.0,27.95,39.2,40.0,31.6,11.5,6.94,10.65,3.69
2019-08-23,3.65,93.5,195.0,3.39,47.8,28.0,27.8,39.8,40.1,31.5,11.45,6.98,10.65,3.65
2019-08-26,3.75,93.5,197.0,3.25,48.25,28.0,27.95,39.8,40.05,31.6,11.3,6.98,10.8,3.75
2019-08-27,3.79,93.5,197.25,3.19,48.25,28.0,28.4,40.35,40.2,31.25,11.35,7.0,10.9,3.79
2019-08-28,3.87,94.5,197.0,3.19,48.0,28.0,28.4,40.4,40.2,30.15,11.3,7.06,11.0,3.87
2019-08-29,3.87,95.0,195.75,3.12,48.0,28.0,28.55,40.45,40.4,29.0,11.35,7.04,11.05,3.87
2019-08-30,3.96,97.5,195.0,3.11,46.55,28.0,28.45,39.9,40.15,29.1,11.4,7.14,11.0,3.96
2019-09-02,3.9,97.5,195.5,3.2,46.7,28.0,28.5,39.65,39.95,28.65,11.45,7.0,10.95,3.9
2019-09-03,4.16,97.5,195.5,3.25,46.75,28.0,28.35,39.5,39.95,29.15,11.4,7.62,10.85,4.16
2019-09-04,4.21,97.5,195.5,3.32,46.5,28.0,28.2,39.25,40.0,29.05,11.35,7.16,11.0,4.21
2019-09-05,4.41,97.5,197.25,3.28,46.5,28.0,29.25,38.1,39.95,29.3,11.4,7.06,11.0,4.41
2019-09-06,4.4,96.0,195.5,3.17,46.5,28.0,28.05,37.05,38.2,28.65,11.3,7.08,10.95,4.4
2019-09-09,4.5,96.0,195.0,3.22,46.5,28.0,27.9,37.95,38.0,28.85,11.15,7.22,10.8,4.5
2019-09-10,4.48,96.0,195.0,3.22,45.15,28.0,28.0,37.95,37.9,29.1,11.0,7.6,10.8,4.48
2019-09-11,4.73,96.0,195.0,3.3,45.0,28.0,28.2,38.0,38.0,29.0,11.35,7.36,10.9,4.73
2019-09-12,5.18,96.0,195.0,3.19,45.5,28.0,28.4,38.1,38.45,29.3,11.8,7.06,10.7,5.18
2019-09-13,5.5,96.0,195.0,3.08,45.65,28.0,28.05,37.9,38.5,29.35,11.95,6.98,10.75,5.5
2019-09-16,5.44,100.0,196.25,3.23,45.0,28.0,28.25,37.75,38.85,28.95,12.05,7.0,10.85,5.44
2019-09-17,5.46,96.0,196.0,3.22,45.2,28.0,28.3,37.6,38.9,29.45,12.1,7.02,10.85,5.46
2019-09-18,5.42,96.0,195.0,3.21,45.0,28.0,28.85,37.95,39.15,29.75,12.1,7.1,10.85,5.42
2019-09-19,5.5,96.0,195.25,3.2,44.95,28.0,28.65,37.95,40.05,30.0,12.05,7.04,10.9,5.5
2019-09-20,5.6,96.0,193.0,3.2,45.0,28.0,28.6,37.9,40.1,31.0,12.1,7.1,10.9,5.6
2019-09-23,5.92,96.0,195.25,3.21,43.8,28.0,28.7,38.2,40.0,30.65,12.0,7.1,10.85,5.92
2019-09-24,6.24,96.0,194.75,3.17,45.0,28.0,29.0,38.25,40.5,31.5,11.95,7.22,10.85,6.24
2019-09-25,6.68,95.75,193.0,3.17,45.0,28.0,28.95,38.35,41.0,31.25,11.9,7.12,10.9,6.68
2019-09-26,6.96,95.75,195.5,3.19,45.0,28.0,28.95,37.95,41.95,31.1,11.8,7.08,10.85,6.96
2019-09-27,7.28,96.0,194.25,3.3,45.0,28.0,28.95,37.45,42.0,31.2,11.8,7.04,10.95,7.28
2019-09-30,7.04,96.0,199.75,3.07,45.0,28.0,29.95,37.45,42.0,31.45,11.9,7.08,11.0,7.04
2019-10-01,7.02,96.0,199.5,3.06,45.0,28.0,30.9,37.45,42.0,31.4,12.0,7.1,11.1,7.02
2019-10-02,7.02,96.0,198.5,3.31,45.0,28.0,31.15,37.45,42.15,31.1,12.0,7.16,11.1,7.02
2019-10-03,7.0,96.0,198.25,3.06,45.9,28.0,31.1,37.5,42.15,30.25,12.05,7.04,11.05,7.0
2019-10-04,6.94,96.25,198.0,3.05,45.1,28.0,29.45,37.9,41.85,28.5,12.05,7.02,11.2,6.94
2019-10-07,7.0,96.25,196.0,3.04,48.55,28.0,29.0,37.5,40.8,28.85,12.0,6.98,11.0,7.0
2019-10-08,6.98,96.0,196.0,3.03,44.95,28.0,29.8,36.25,40.9,28.85,12.05,6.92,11.1,6.98
2019-10-09,6.88,96.0,195.75,3.06,45.0,28.0,29.0,35.9,41.65,29.0,12.0,6.8,11.05,6.88
2019-10-11,6.94,96.0,195.5,3.0,46.05,28.0,29.0,36.1,41.8,28.9,12.1,6.94,11.05,6.94
2019-10-14,6.82,96.0,196.75,3.01,46.05,28.0,29.0,36.3,41.45,29.05,12.05,6.98,11.15,6.82
2019-10-15,6.9,96.0,197.0,3.07,44.9,28.0,29.35,36.0,41.7,28.05,12.1,7.02,11.05,6.9
2019-10-16,6.84,96.0,195.75,3.07,49.0,28.0,29.45,36.0,41.4,28.15,12.05,7.02,11.05,6.84
2019-10-17,6.6,96.0,195.75,3.02,46.0,28.0,29.15,37.6,42.6,28.85,12.45,7.16,11.15,6.6
2019-10-18,6.8,99.5,195.75,3.0,48.95,28.0,31.95,38.0,43.2,28.45,12.4,7.08,11.35,6.8
2019-10-22,6.96,99.5,196.5,3.02,45.95,28.0,33.65,38.95,43.55,28.55,12.6,7.0,11.4,6.96
2019-10-23,6.6,99.5,196.25,3.0,45.05,28.0,33.45,38.95,43.3,28.6,12.5,7.0,11.5,6.6
2019-10-24,6.62,102.5,198.5,3.0,47.1,28.0,33.6,39.5,43.8,28.55,12.45,6.98,11.5,6.62
2019-10-25,6.7,101.75,198.25,2.97,45.15,28.0,33.6,39.95,44.1,28.55,12.5,6.92,11.5,6.7
2019-10-28,6.42,101.75,198.0,3.0,45.0,28.0,34.2,40.5,45.05,28.6,12.5,7.1,11.55,6.42
2019-10-29,5.8,101.75,198.0,3.0,45.0,28.0,34.05,40.5,45.0,28.8,12.5,6.96,11.8,5.8
2019-10-30,6.02,101.75,202.25,3.0,49.0,28.0,36.95,43.15,48.1,28.75,13.35,6.98,12.6,6.02
2019-10-31,6.62,106.5,205.25,3.04,50.5,28.0,39.15,46.5,51.75,29.0,14.55,7.02,13.3,6.62
2019-11-01,7.22,110.5,214.75,3.04,53.25,28.0,39.45,50.75,53.25,30.95,15.8,7.0,13.5,7.22
2019-11-04,7.28,105.0,217.0,3.24,52.5,28.0,36.85,49.65,51.0,30.7,15.7,7.0,13.0,7.28
2019-11-05,7.34,109.25,206.0,3.16,51.5,28.0,36.45,47.65,50.25,30.3,15.75,7.0,13.05,7.34
2019-11-06,7.34,103.0,209.25,3.31,52.5,28.0,38.35,50.25,53.25,30.5,16.0,7.0,13.35,7.34
2019-11-07,7.34,110.0,210.25,3.27,50.25,28.0,36.9,48.75,52.75,30.5,15.85,7.1,13.05,7.34
2019-11-08,7.2,110.0,202.25,3.23,50.0,28.0,34.85,48.85,49.9,30.05,15.7,7.42,12.7,7.2
2019-11-11,6.76,102.0,200.0,3.25,49.5,28.0,34.95,48.5,49.75,29.85,15.4,7.42,12.55,6.76
2019-11-12,6.64,102.0,201.0,3.3,49.45,28.0,34.6,48.7,49.3,29.9,15.0,7.4,12.35,6.64
2019-11-13,6.86,109.75,200.5,3.21,49.0,28.0,33.9,47.7,49.55,29.05,14.5,7.4,12.1,6.86
2019-11-14,6.84,109.0,202.0,3.03,50.0,28.0,32.5,47.65,49.9,29.05,15.0,7.46,11.8,6.84
2019-11-15,6.66,109.5,200.0,3.16,49.05,28.0,33.95,47.45,50.25,28.8,15.0,7.5,11.85,6.66
2019-11-18,6.8,105.0,199.75,3.05,49.5,28.0,34.55,47.95,50.25,29.25,15.1,7.64,11.95,6.8
2019-11-19,6.56,105.75,198.75,3.14,49.4,28.0,34.4,47.9,50.25,29.5,15.1,7.4,11.85,6.56
2019-11-20,6.44,105.75,198.0,3.15,50.25,28.0,34.8,48.0,50.0,29.45,15.1,7.56,11.85,6.44
2019-11-21,6.48,108.0,198.0,3.1,50.0,28.0,34.65,48.15,49.2,29.55,15.0,7.5,11.9,6.48
2019-11-22,6.4,109.25,198.0,3.12,50.0,28.0,34.45,48.65,49.05,29.4,14.95,7.66,12.0,6.4
2019-11-25,6.3,105.0,196.0,3.04,50.0,28.0,34.55,49.05,48.6,29.05,14.6,7.76,12.0,6.3
2019-11-26,6.16,109.75,195.75,3.1,49.0,28.0,34.35,49.0,47.8,29.4,14.65,7.96,12.0,6.16
2019-11-27,5.82,112.5,199.75,3.11,49.3,28.0,34.5,49.95,48.8,29.75,14.55,7.94,12.1,5.82
2019-11-28,6.0,112.0,195.0,3.02,48.95,28.0,34.7,50.25,50.0,29.85,15.0,8.26,12.25,6.0
2019-11-29,6.0,112.0,193.25,3.07,48.95,28.0,34.95,51.0,50.0,29.85,16.05,8.3,12.45,6.0
2019-12-02,5.68,112.0,196.0,3.12,49.95,28.0,34.75,50.5,50.0,28.7,15.95,8.32,12.9,5.68
2019-12-03,5.46,105.0,196.0,3.13,50.0,28.0,34.55,51.0,51.0,29.2,16.1,8.32,12.95,5.46
2019-12-04,5.58,105.0,195.25,3.0,49.9,28.0,34.35,51.75,51.5,30.0,15.95,8.32,12.7,5.58
2019-12-05,5.62,104.5,197.0,3.01,51.75,28.0,34.2,52.0,51.5,30.05,15.85,8.3,12.75,5.62
2019-12-06,5.52,105.0,195.0,3.0,51.75,28.0,34.0,52.25,51.5,31.0,15.7,8.16,12.65,5.52
2019-12-09,5.98,100.25,200.0,2.98,50.0,28.0,33.75,52.0,51.0,30.2,15.65,8.2,12.8,5.98
2019-12-10,5.6,100.0,200.5,3.0,50.0,28.0,33.9,52.0,50.75,30.5,15.8,8.2,12.8,5.6
2019-12-11,5.9,100.0,201.25,2.96,50.0,28.0,34.0,51.5,51.75,30.2,15.75,8.24,13.0,5.9
2019-12-13,5.54,100.0,201.5,3.0,50.0,28.0,33.8,51.25,52.25,29.95,15.55,8.2,13.0,5.54
2019-12-16,5.66,100.0,200.5,3.0,50.0,28.0,33.8,51.0,52.0,29.55,15.45,8.16,13.0,5.66
2019-12-17,5.96,100.0,203.25,2.94,50.5,28.0,33.7,52.0,52.5,29.55,15.5,8.2,13.0,5.96
2019-12-18,5.7,100.0,199.0,2.94,50.5,28.0,33.9,52.75,52.5,29.25,15.5,8.2,13.05,5.7
2019-12-19,5.96,100.25,203.0,2.87,50.5,28.0,34.2,53.5,53.0,29.05,15.55,8.2,13.05,5.96
2019-12-20,5.92,102.0,200.75,2.89,50.25,28.0,34.15,53.0,53.25,29.25,15.75,8.48,13.1,5.92
2019-12-23,5.84,108.75,202.0,2.89,51.0,28.0,34.25,52.25,53.5,29.35,15.8,8.46,13.1,5.84
2019-12-24,5.84,108.75,200.0,2.9,52.0,28.0,35.25,52.5,53.25,28.3,16.0,8.32,13.2,5.84
2019-12-27,5.92,111.0,200.0,2.89,53.0,28.0,36.6,52.0,53.25,29.25,15.9,8.58,13.3,5.92
2019-12-30,6.0,111.0,200.0,2.76,54.0,28.0,36.8,52.75,53.25,29.45,16.0,8.54,13.3,6.0
2019-12-31,6.46,109.25,202.5,2.68,54.0,28.0,36.85,53.5,54.0,29.5,16.35,9.0,13.35,6.46
2020-01-02,6.34,109.25,200.0,2.81,54.0,28.0,36.85,54.25,54.25,29.6,16.35,9.18,13.35,6.34
2020-01-03,6.56,103.75,204.25,3.0,55.75,28.0,37.3,55.0,55.0,29.6,16.55,9.42,13.35,6.56
2020-01-06,6.5,108.0,204.75,3.0,56.0,28.0,37.3,54.5,53.75,29.6,16.55,9.94,13.45,6.5
2020-01-07,6.48,107.25,202.75,3.0,56.25,28.0,36.55,54.0,52.75,29.7,16.5,9.56,13.3,6.48
2020-01-08,6.12,107.25,200.25,3.0,55.75,28.0,36.25,54.0,53.25,29.65,16.45,9.18,13.2,6.12
2020-01-09,6.0,107.75,204.75,3.03,57.5,28.0,36.25,54.0,54.75,29.6,16.4,9.48,13.25,6.0
2020-01-10,5.7,107.75,206.0,3.01,58.0,28.0,36.5,54.75,55.0,29.25,16.5,9.52,13.3,5.7
2020-01-13,5.66,113.25,208.0,3.0,58.0,28.0,36.3,54.25,54.75,29.05,16.45,9.68,13.5,5.66
2020-01-14,5.76,110.0,208.0,2.98,57.75,28.0,36.5,53.0,53.75,29.2,16.05,9.6,13.5,5.76
2020-01-15,5.98,105.25,205.5,2.99,57.75,28.0,36.7,52.0,51.5,29.0,15.9,9.4,13.6,5.98
2020-01-16,5.84,108.5,203.25,2.93,58.25,25.2,36.5,51.75,51.75,28.8,15.9,9.24,13.45,5.84
2020-01-17,6.12,112.75,204.5,2.88,58.25,25.2,36.25,51.25,51.75,28.85,16.0,9.2,13.5,6.12
2020-01-20,6.16,114.5,207.0,2.94,58.0,22.7,36.45,51.75,52.0,29.0,15.85,9.14,13.4,6.16
2020-01-21,5.94,110.0,205.25,3.0,58.0,22.7,36.5,51.0,51.75,29.0,15.85,9.4,13.5,5.94
2020-01-22,5.78,103.75,204.75,2.95,57.25,22.7,36.4,51.0,51.5,29.0,15.8,9.4,13.2,5.78
2020-01-23,5.74,106.0,203.5,2.95,57.0,22.7,36.4,51.25,51.5,29.0,15.8,9.36,13.1,5.74
2020-01-24,5.7,100.75,205.0,2.92,57.5,22.7,36.5,51.5,51.75,29.0,15.6,9.24,13.1,5.7
2020-01-27,5.72,101.25,205.0,2.86,57.25,22.7,36.3,51.0,52.0,28.9,15.55,9.32,13.05,5.72
2020-01-28,5.72,106.75,207.25,2.92,57.0,22.7,36.3,50.75,52.0,28.7,15.4,9.28,13.0,5.72
2020-01-29,5.76,105.25,205.0,2.9,56.5,22.65,36.3,50.5,52.25,28.4,15.4,9.2,13.0,5.76
2020-01-30,5.72,109.25,200.25,2.82,55.25,22.65,36.15,50.0,52.0,28.65,15.2,8.96,13.0,5.72
2020-01-31,5.6,114.0,198.0,2.87,55.0,22.65,36.1,50.0,52.25,28.25,15.25,8.76,13.05,5.6
2020-02-03,5.66,114.0,200.0,2.86,54.5,22.65,36.2,50.25,52.0,28.2,15.15,9.0,13.2,5.66
2020-02-04,5.68,113.75,201.0,2.81,55.0,22.65,36.05,50.75,51.5,28.5,15.35,9.0,13.15,5.68
2020-02-05,5.7,114.0,201.0,2.8,55.0,22.4,36.1,52.75,52.25,28.5,15.0,8.9,13.2,5.7
2020-02-06,5.74,114.0,204.5,2.8,55.0,22.4,36.4,53.5,52.25,28.65,15.0,8.84,13.35,5.74
2020-02-07,5.76,105.25,206.0,2.62,55.5,22.4,36.4,52.0,51.25,28.5,14.85,8.66,13.35,5.76
2020-02-10,5.76,105.25,205.25,2.62,55.25,22.4,36.05,51.5,51.0,28.4,14.95,8.52,13.35,5.76
2020-02-12,5.6,105.25,202.5,2.67,54.5,22.4,36.05,50.5,51.0,28.4,15.0,8.9,13.3,5.6
2020-02-13,5.78,105.25,203.5,2.66,55.0,22.4,36.0,50.0,50.5,28.45,15.15,9.0,13.3,5.78
2020-02-14,5.76,105.25,200.0,2.57,53.25,22.4,35.85,49.95,50.5,28.25,15.0,8.7,13.2,5.76
2020-02-17,5.46,110.0,204.5,2.6,53.25,22.4,35.8,49.95,50.25,27.2,15.0,8.62,13.3,5.46
2020-02-18,5.24,108.0,202.75,2.66,54.5,22.4,36.0,50.0,50.5,27.05,14.9,8.88,13.25,5.24
2020-02-19,5.16,106.0,201.75,2.66,53.5,22.4,35.85,50.25,50.75,27.05,14.9,8.56,13.15,5.16
2020-02-20,5.34,105.25,201.5,2.68,53.0,22.4,35.8,49.95,50.5,27.05,14.85,8.48,13.15,5.34
2020-02-21,5.3,106.0,201.75,2.68,54.5,22.4,35.8,49.5,50.0,27.2,14.85,8.08,12.95,5.3
2020-02-24,4.87,105.25,204.0,2.69,54.5,22.4,35.8,49.45,49.75,27.0,14.85,8.14,13.15,4.87
2020-02-25,4.79,106.0,199.75,2.65,54.5,22.4,35.65,48.6,49.0,25.95,14.9,7.44,13.0,4.79
2020-02-26,4.64,103.0,202.5,2.69,54.5,22.4,35.1,48.15,48.55,25.65,14.8,7.38,13.0,4.64
2020-02-27,4.96,112.0,202.0,2.7,51.0,22.4,35.0,48.0,46.65,25.5,14.55,7.3,13.1,4.96
2020-02-28,4.55,112.0,200.5,2.63,50.0,22.4,33.1,45.25,44.95,24.6,13.55,7.34,12.95,4.55
2020-03-02,4.53,112.0,213.25,2.46,48.05,22.4,31.7,47.05,46.65,25.3,13.95,7.22,12.95,4.53
2020-03-03,4.64,118.5,205.25,2.44,51.0,22.4,32.65,47.85,47.7,25.55,14.0,7.42,13.0,4.64
2020-03-04,4.98,115.0,202.25,2.49,50.75,22.4,32.7,49.1,49.5,25.2,14.8,7.48,13.1,4.98
2020-03-05,4.7,115.0,202.0,2.47,52.0,22.4,34.85,49.9,50.5,25.0,14.8,7.8,13.3,4.7
2020-03-06,4.74,110.0,200.25,2.55,52.0,22.4,34.25,49.05,50.25,25.0,14.8,7.38,13.3,4.74
2020-03-09,4.71,116.75,200.75,2.45,50.75,22.4,33.8,46.2,46.7,25.05,14.15,7.3,13.1,4.71
2020-03-10,4.54,106.5,200.0,2.43,50.75,22.4,33.05,47.1,47.8,24.35,14.1,7.24,12.8,4.54
2020-03-11,4.57,102.0,197.5,2.4,50.0,22.4,33.15,47.1,48.65,24.4,14.6,7.26,12.8,4.57
2020-03-12,4.45,102.0,195.0,2.42,50.0,22.4,32.2,45.1,45.85,23.15,14.25,7.24,12.45,4.45
2020-03-13,4.12,95.5,190.0,2.33,46.3,22.4,29.95,41.9,42.65,23.0,13.25,6.8,11.6,4.12
2020-03-16,4.12,90.5,184.25,2.33,46.4,22.4,28.9,39.85,40.25,22.0,12.8,6.82,11.35,4.12
2020-03-17,4.02,96.5,189.0,2.28,46.0,22.4,28.15,39.25,41.7,22.5,12.75,6.52,11.4,4.02
2020-03-18,4.21,98.0,187.0,2.31,46.05,22.4,28.05,39.0,41.55,22.75,12.65,6.66,11.1,4.21
2020-03-19,4.0,93.0,193.5,2.28,46.0,22.4,28.0,39.05,40.6,22.35,12.55,6.58,11.0,4.0
2020-03-20,4.18,99.0,193.25,2.3,46.2,22.4,28.25,38.95,40.55,21.75,12.75,6.76,11.0,4.18
2020-03-23,4.18,99.0,188.0,2.16,46.1,22.4,27.65,35.7,37.45,20.25,12.6,6.56,10.2,4.18
2020-03-24,4.25,95.0,179.25,2.07,45.95,22.4,25.1,32.55,33.9,22.25,12.1,6.12,9.74,4.25
2020-03-25,4.14,94.25,175.5,2.04,46.15,22.4,25.2,32.85,35.05,23.1,11.85,6.0,9.44,4.14
2020-03-26,4.0,93.75,175.0,2.12,49.8,22.4,26.0,33.15,35.05,23.2,11.8,6.28,9.9,4.0
2020-03-27,4.16,92.0,178.25,2.29,49.8,22.4,26.4,33.2,35.0,22.65,12.1,6.48,9.82,4.16
2020-03-30,4.18,92.0,178.75,2.19,49.8,22.4,28.05,34.0,35.0,23.2,12.85,6.5,10.15,4.18
2020-03-31,4.18,92.0,178.0,2.2,50.75,22.4,28.4,33.95,35.0,22.55,12.85,6.5,10.1,4.18
2020-04-01,4.19,95.0,176.0,2.3,50.25,22.4,28.35,33.9,34.9,23.05,12.95,6.52,9.98,4.19
2020-04-02,4.19,95.0,180.75,2.3,48.5,22.4,28.5,33.85,34.25,23.0,12.85,6.56,10.0,4.19
2020-04-03,4.2,96.0,185.0,2.29,50.0,22.4,28.3,34.0,34.6,23.15,12.9,6.96,9.9,4.2
2020-04-06,4.18,95.75,184.75,2.27,48.95,22.4,27.9,34.2,34.8,23.35,12.4,7.38,9.92,4.18
2020-04-07,4.4,95.75,184.25,2.28,50.0,22.4,27.95,33.65,34.5,23.25,12.35,7.12,9.9,4.4
2020-04-08,4.2,95.0,184.5,2.11,50.25,22.4,27.95,33.1,34.5,23.25,12.5,7.1,9.9,4.2
2020-04-09,4.2,93.75,182.25,2.26,51.0,22.4,27.95,32.8,34.5,22.95,12.45,7.0,9.86,4.2
2020-04-14,4.2,93.75,182.75,2.14,51.25,22.4,27.6,33.05,35.1,22.75,12.5,7.24,10.35,4.2
2020-04-15,4.17,95.0,197.75,2.13,51.5,22.4,27.9,33.55,35.0,23.0,13.3,6.78,10.2,4.17
2020-04-16,4.0,95.0,186.5,2.13,52.75,22.4,28.0,33.3,35.05,22.85,12.45,6.66,10.25,4.0
2020-04-17,4.15,95.0,186.5,2.16,52.75,22.4,28.15,32.95,34.6,23.0,12.4,6.7,10.25,4.15
2020-04-20,4.12,95.0,194.5,2.3,52.75,22.4,28.5,33.5,35.95,23.0,12.3,6.9,10.05,4.12
2020-04-21,4.0,97.0,195.0,2.3,52.0,22.4,29.05,34.85,37.0,23.4,12.25,6.64,10.25,4.0
2020-04-22,4.02,90.5,196.0,2.25,52.75,22.4,28.75,35.75,36.75,23.15,12.25,6.9,10.35,4.02
2020-04-23,4.0,94.5,194.75,2.17,50.0,22.4,28.75,34.95,36.65,23.3,12.4,6.62,10.7,4.0
2020-04-24,4.05,95.0,193.25,2.17,51.25,22.4,28.75,34.6,36.6,23.4,12.35,6.7,10.6,4.05
2020-04-27,4.0,95.0,193.5,2.22,51.5,22.4,28.1,34.65,36.95,23.5,12.2,6.54,10.55,4.0
2020-04-28,3.92,91.0,187.75,2.26,51.25,22.0,27.9,35.85,35.8,22.9,12.45,6.54,10.6,3.92
2020-04-29,4.02,92.5,189.5,2.27,51.0,22.0,28.0,36.8,36.3,23.9,12.45,6.6,10.55,4.02
2020-04-30,3.89,92.5,187.5,2.26,51.25,22.0,28.5,37.65,37.0,25.15,12.6,6.84,10.6,3.89
2020-05-04,3.96,92.5,187.5,2.22,51.25,22.0,30.95,38.65,38.4,26.2,12.65,6.74,10.6,3.96
2020-05-05,4.0,101.5,185.0,2.3,51.5,22.0,32.7,39.85,38.75,26.8,12.7,6.88,10.85,4.0
2020-05-06,3.99,91.5,186.25,2.32,52.25,22.0,32.75,42.0,41.95,26.8,13.15,6.9,11.15,3.99
2020-05-07,4.0,88.0,183.5,2.29,50.5,22.0,32.75,39.75,39.25,26.65,12.95,6.76,10.95,4.0
2020-05-08,4.01,88.0,184.25,2.31,51.0,22.0,31.7,39.15,39.05,26.35,13.05,6.88,11.0,4.01
2020-05-11,3.99,88.0,181.75,2.29,50.5,22.0,32.7,38.6,39.05,26.45,13.2,6.98,10.85,3.99
2020-05-12,3.99,88.0,181.0,2.27,51.75,22.0,32.25,37.6,38.95,26.15,13.0,6.88,10.65,3.99
2020-05-13,3.97,88.25,178.5,2.24,50.0,22.0,28.8,35.9,38.0,26.15,13.0,6.56,10.7,3.97
2020-05-14,4.0,88.0,176.75,2.12,49.9,22.0,28.3,33.7,35.9,24.9,12.9,6.36,10.5,4.0
2020-05-15,3.99,88.0,176.0,2.17,49.3,22.0,27.2,33.7,35.65,24.95,12.9,6.02,10.5,3.99
2020-05-18,3.91,88.0,174.5,2.21,49.7,22.0,26.55,35.5,36.05,25.0,12.95,6.26,10.5,3.91
2020-05-19,3.97,85.25,172.25,2.29,49.9,20.65,27.1,37.0,37.6,25.0,13.0,6.4,10.5,3.97
2020-05-20,3.97,84.0,173.0,2.29,49.9,18.6,27.55,36.8,37.05,24.7,13.0,6.8,10.45,3.97
2020-05-21,3.96,85.75,173.75,2.3,49.9,18.0,27.5,35.95,36.0,24.0,12.7,6.72,10.3,3.96
2020-05-22,4.05,85.75,173.25,2.34,49.4,18.0,27.15,36.15,36.3,24.6,12.55,6.62,10.35,4.05
2020-05-26,4.0,85.5,170.75,2.36,49.4,18.0,27.05,34.2,35.75,23.95,12.3,6.62,10.5,4.0
2020-05-27,3.88,84.5,170.0,2.43,49.0,18.0,26.5,35.85,35.65,23.3,12.25,6.64,10.35,3.88
2020-05-28,3.97,84.5,168.5,2.45,49.45,18.0,27.0,35.8,36.2,23.4,12.35,6.62,10.75,3.97
2020-05-29,3.99,85.0,166.0,2.45,47.35,18.0,27.0,35.25,35.45,23.05,12.35,6.6,10.8,3.99
2020-06-02,3.92,84.0,166.75,2.4,46.0,18.0,26.9,35.05,35.35,24.0,12.35,6.6,10.8,3.92
2020-06-03,3.74,84.0,163.5,2.38,46.0,18.0,26.65,34.75,34.95,22.65,12.4,6.74,10.8,3.74
2020-06-04,3.86,84.0,173.75,2.48,46.0,18.0,27.05,34.25,34.9,23.7,12.7,6.7,10.1,3.86
2020-06-05,3.91,78.5,173.0,2.4,46.0,19.0,27.8,33.15,34.9,23.35,12.65,6.5,10.05,3.91
2020-06-08,3.91,78.5,170.0,2.4,47.0,18.0,27.95,34.6,35.2,24.0,12.55,6.84,9.98,3.91
2020-06-09,3.81,77.75,169.75,2.36,46.8,18.0,27.35,34.75,35.15,25.85,12.4,7.4,9.94,3.81
2020-06-10,3.88,83.0,169.75,2.3,46.8,18.75,26.8,34.8,35.0,25.9,12.3,8.1,9.92,3.88
2020-06-11,3.9,83.5,166.75,2.36,49.0,19.05,27.05,34.85,35.0,25.95,12.25,8.84,9.9,3.9
2020-06-12,3.91,77.0,170.0,2.3,50.0,19.1,27.05,34.85,35.0,25.5,12.25,9.72,9.92,3.91
2020-06-15,4.01,83.5,169.0,2.3,50.0,19.1,27.0,34.85,35.5,26.9,12.25,10.65,9.9,4.01
2020-06-16,3.99,81.25,168.5,2.31,50.0,19.1,27.5,34.95,35.95,27.35,12.3,9.62,9.86,3.99
2020-06-17,3.93,81.25,168.0,2.35,51.25,19.1,28.0,35.25,36.0,27.05,12.75,8.7,9.88,3.93
2020-06-18,4.0,82.75,168.0,2.25,52.5,19.6,27.5,35.8,36.05,25.55,12.55,7.96,9.86,4.0
2020-06-19,4.0,82.0,167.5,2.25,48.25,19.6,27.5,35.85,36.15,26.3,12.5,8.46,9.86,4.0
2020-06-22,4.06,79.75,166.25,2.3,48.25,19.6,27.0,35.65,36.1,26.0,12.5,8.14,9.94,4.06
2020-06-23,4.09,80.0,166.25,2.3,49.0,19.6,27.85,34.95,36.5,25.7,12.45,8.04,10.0,4.09
2020-06-24,4.35,80.0,167.0,2.29,49.25,19.6,27.9,34.9,36.7,25.8,12.45,8.0,10.0,4.35
2020-06-25,4.49,84.0,165.75,2.3,50.0,19.45,27.25,34.95,36.8,25.8,12.65,7.9,10.1,4.49
2020-06-26,4.53,82.0,167.0,2.3,50.0,18.0,27.05,35.05,36.4,25.75,12.5,7.8,10.1,4.53
2020-06-29,4.5,83.25,166.5,2.29,48.95,18.0,26.9,35.1,36.4,25.9,12.35,7.8,10.1,4.5
2020-06-30,4.41,84.25,169.75,2.29,50.0,18.0,26.55,34.7,36.35,25.55,12.15,7.62,10.0,4.41
2020-07-01,4.51,84.25,169.0,2.3,50.0,18.0,26.55,34.35,35.95,25.0,12.15,7.64,10.0,4.51
2020-07-02,4.43,80.25,169.25,2.25,49.35,18.0,26.5,33.0,35.0,25.05,12.0,7.68,10.0,4.43
2020-07-03,4.54,80.25,169.25,2.26,49.35,17.7,26.5,32.85,35.05,25.1,12.2,7.6,10.05,4.54
2020-07-06,4.59,80.5,169.25,2.25,51.0,17.7,26.45,32.9,34.65,24.15,12.3,7.46,9.98,4.59
2020-07-07,4.74,79.5,167.0,2.23,49.7,17.3,26.45,32.85,34.6,24.9,12.4,7.36,9.94,4.74
2020-07-08,4.59,79.5,166.75,2.18,49.1,16.7,26.5,32.75,34.2,23.15,12.05,7.16,9.72,4.59
2020-07-09,4.5,79.0,165.75,2.18,51.0,16.7,26.5,31.5,34.0,23.05,11.95,7.1,9.42,4.5
